route_id,repeat_id,fold_id,variant,status,error_message,warning_text,converged,linear_trend_slope,median_diff,epochs_run,early_stopping_triggered,loss,brier,auc,auc_macro,n_train_samples,n_test_samples,n_taxa_raw,n_taxa_retained,n_taxa_dropped,age_scale_mode,age_scale_value
pooled_spatiotemporal_age_z_interaction,3,fold_005,no_spatial,ok,NA,NA,TRUE,0,0,343,TRUE,1.5815052322910486,0.11969487290021891,0.8866098308995245,0.5322547507532027,164,41,16,16,0,z_score,1279.8398530202994
pooled_spatiotemporal_age_z_interaction,3,fold_005,no_associations,ok,NA,NA,TRUE,0,0.01,251,TRUE,1.4126241132298138,0.1079391988053344,0.8980238785252713,0.5699256621083246,164,41,16,16,0,z_score,1279.8398530202994
pooled_spatiotemporal_age_z_interaction,4,fold_001,full,ok,NA,NA,TRUE,0,0.01,420,TRUE,1.2953564038438847,0.09686025416295607,0.9089166501421112,0.5746768492898524,164,41,16,16,0,z_score,1318.8682409851092
pooled_spatiotemporal_age_z_interaction,4,fold_001,no_abiotic,ok,NA,NA,TRUE,0,0.02,423,TRUE,1.396801672044295,0.10297008160683709,0.9015136492828343,0.5327123770622223,164,41,16,16,0,z_score,1318.8682409851092
pooled_spatiotemporal_age_z_interaction,4,fold_001,no_spatial,ok,NA,NA,TRUE,0,0.02,414,TRUE,1.405000702815993,0.11031520513837141,0.9023304344541703,0.5394640447272027,164,41,16,16,0,z_score,1318.8682409851092
pooled_spatiotemporal_age_z_interaction,4,fold_001,no_associations,ok,NA,NA,TRUE,0,0.04,289,TRUE,1.2442209607713777,0.09548975131391431,0.9122734955572552,0.5760482967139314,164,41,16,16,0,z_score,1318.8682409851092
pooled_spatiotemporal_age_z_interaction,4,fold_002,full,ok,NA,NA,TRUE,0,0.05,281,TRUE,1.2056975850814111,0.09416179849636816,0.9125280898876404,0.5866983869501453,164,41,16,16,0,z_score,1292.3073771457346
pooled_spatiotemporal_age_z_interaction,4,fold_002,no_abiotic,ok,NA,NA,TRUE,0,0.04,327,TRUE,1.264812333949665,0.09634090111848262,0.9084035580524344,0.5663820441334029,164,41,16,16,0,z_score,1292.3073771457346
pooled_spatiotemporal_age_z_interaction,4,fold_002,no_spatial,ok,NA,NA,TRUE,0,0.04,293,TRUE,1.5468452256098557,0.12021944567765976,0.8896161048689138,0.5224409734679876,164,41,16,16,0,z_score,1292.3073771457346
pooled_spatiotemporal_age_z_interaction,4,fold_002,no_associations,ok,NA,NA,TRUE,0,0.01,279,TRUE,1.110847809487192,0.09061483264798169,0.9188951310861423,0.6106370481170673,164,41,16,16,0,z_score,1292.3073771457346
