trait_domain_name,taxon_name,n_records,mean,median,sd,iqr,n_suspected_outliers
Leaf mass per area,Ononis variegata,55,0.13106787628249186,0.027793218454697056,0.41620219966495087,0.042184864537301296,3
Leaf mass per area,Onosma arenaria,10,0.08114431731958541,0.07863333906253836,0.016063035814502857,0.028757349774614374,0
Leaf mass per area,Ophioglossum engelmannii,51,0.00658887386673874,0.006580155476308403,6.226176127034378e-5,0,0
Leaf mass per area,Orchis purpurea,11,0.04189629725558556,0.04551661356395084,0.013482112650566399,0.006199924540767815,2
Leaf mass per area,Oreochloa disticha,31,0.15889005109031273,0.15628756913846747,0.048001002010017745,0.0673458035835697,0
Leaf mass per area,Orlaya grandiflora,11,0.05479629616398747,0.05803830528148578,0.016874591412730455,0.00996622243583678,1
Leaf mass per area,Ornithopus compressus,37,0.024837985858049732,0.02721310583176858,0.01087476671904007,0.006386448047830423,8
Leaf mass per area,Orthilia secunda,14,0.034018490225189754,0.007067499764058405,0.0339545576155685,0.06436454451932888,0
Leaf mass per area,Osmorhiza claytonii,22,298.5331505860778,0.002995253611304252,342.4816372268249,656.2481207247963,0
Leaf mass per area,Osmorhiza occidentalis,47,41.34283803674195,0.005665606999918093,82.1357359077267,0.037595723601541974,10
Leaf mass per area,Osmunda regalis,11,0.006624667870414735,0.004180000000013376,0.00805455877379293,0.002312806294326155,2
Leaf mass per area,Osmundastrum cinnamomeum,14,112.25100035257402,0.026128540802450553,140.3597896796599,239.74063154703046,1
Leaf mass per area,Ostrya virginiana,479,6.67838063820583,0.0022438294689435764,83.70626950797919,4.915206151120378e-4,71
Leaf mass per area,Oxalis acetosella,21,531.9565728823202,0.06205673758865254,581.0951992256523,1111.1093842132211,0
Leaf mass per area,Oxalis alpina,20,0.00236772445448879,0.00233870894313664,2.943943999393358e-4,2.7287346510139173e-4,4
Leaf mass per area,Oxalis corniculata,47,0.0073780444169531485,0.005267898382223349,0.00526422859438956,0.0031600115618724113,10
Leaf mass per area,Oxalis dillenii,101,0.0018849608537436944,0.0017953321364452424,5.587835423192901e-4,5.977487311524781e-4,12
Leaf mass per area,Oxalis violacea,51,0.00315877974972411,0.003162555344718533,2.696314142783504e-5,0,0
Leaf mass per area,Oxydendrum arboreum,14,0.039937158722836714,0.04136113700032875,0.028183209129672582,0.04082421046704522,0
Leaf mass per area,Oxygraphis glacialis,12,0.07365530427837538,0.08254502551102548,0.03327782635712409,0.015044897713118913,3
Leaf mass per area,Oxyria digyna,32,0.042576957437416615,0.04728927103279822,0.01732455031887279,0.014910822950834873,5
Leaf mass per area,Oxytropis lambertii,21,0.009987948963154983,0.009805310806211184,0.0013464452533797576,0.0016852607031071845,1
Leaf mass per area,Packera cana,12,0.3171117250023417,0.3732614400328771,0.1323724320305788,0.038415248766065724,2
Leaf mass per area,Packera multilobata,12,0.007485319150650438,0.007085140698768583,0.0017711564616864361,0.0018442549191062668,2
Leaf mass per area,Palafoxia callosa,50,0.008404447891336379,0.008404447891336379,0,0,0
Leaf mass per area,Pancratium maritimum,119,0.09889583042689318,0.09765652247913666,0.020434551806776197,0.022003775150190544,11
Leaf mass per area,Panicum aciculare,10,0.05705953274174837,0.058521560571944506,0.0072014823274619095,0.008074176546893824,2
Leaf mass per area,Panicum acuminatum,51,0.017252617298614097,0.004715523829686438,0.019567015202052947,0.03544905428069149,0
Leaf mass per area,Panicum anceps,46,0.05052565817598754,0.04963010065604789,0.007030327074671431,0.009744588027981511,4
Leaf mass per area,Panicum clandestinum,30,0.043533813001590586,0.04297378599054577,0.007417901098227984,0.009817893084395339,3
Leaf mass per area,Panicum linearifolium,19,0.006208182828728189,0.006503128469182081,0.0011838379283464655,0.0013073367042289175,3
Leaf mass per area,Panicum oligosanthes,165,0.004931121707562368,0.00519698679807209,0.0011790344839651748,0.002014703352660882,2
Leaf mass per area,Panicum scoparium,10,0.04467224137823939,0.048705460135304725,0.00916303663154469,0.007679885545731506,2
Leaf mass per area,Panicum virgatum,304,0.07308926596201726,0.04499474964875874,0.10711039089317237,0.0628919408461554,37
Leaf mass per area,Papaver rhoeas,11,0.06039496863893534,0.05998800239952009,0.009136401420897751,0.009933462662664164,1
Leaf mass per area,Parkinsonia microphylla,22,11.469615461177476,7.5484865229376865,12.459928332208118,20.853112528832337,0
Leaf mass per area,Parnassia palustris,48,0.8480055765188753,0.0517678563399908,1.0373559707358282,1.8932597663986586,0
Leaf mass per area,Parthenium incanum,21,30.698432161645307,51.12100328974957,30.391499768401122,56.643600285923036,0
Leaf mass per area,Parthenium integrifolium,56,0.01401687488648801,0.007399591317759675,0.019505635017361703,0,0
Leaf mass per area,Parthenocissus quinquefolia,58,0.004402843334884553,0.0026579504627807973,0.005811744843870581,0.001701770031791383,5
Leaf mass per area,Paspalum notatum,30,0.061715250991218225,0.05907172995531348,0.01100027140153946,0.01594736043216944,4
Leaf mass per area,Pastinaca sativa,55,0.23565141147620142,0.06859660718219894,0.40570378605730784,0.02562052406107919,12
Leaf mass per area,Paxistima myrsinites,27,0.06253861345710174,0.016153846149869824,0.0681458823499368,0.12805121169599423,0
Leaf mass per area,Pedicularis asplenifolia,11,0.7022931450444153,0.9270205887462706,0.5440131732592329,1.0362271013798567,0
Leaf mass per area,Pedicularis bracteosa,27,0.034945573552105855,0.009174311926605505,0.038030019604509864,0.07351190477625424,0
Leaf mass per area,Pedicularis canadensis,50,0.006859898538752982,0.006859898538752982,0,0,0
Leaf mass per area,Pedicularis groenlandica,13,0.18537820268586838,0.08633281169235521,0.1552411265948273,0.24257774374116464,0
Leaf mass per area,Pedicularis hirsuta,16,0.04879637093031257,0.06061572464980439,0.03168031898254375,0.06613540633628019,0
Leaf mass per area,Pedicularis lapponica,51,0.04943439601985226,0.055391831979060925,0.02532671944031803,0.0276334850971545,9
Leaf mass per area,Pedicularis parryi,12,0.09290527547498743,0.09856856020250537,0.05234001275612286,0.026918199091484546,3
Leaf mass per area,Pedicularis pyrenaica,12,0.013253278253179738,0.004113199351054598,0.021859738614090695,8.163344665064018e-4,2
Leaf mass per area,Pedicularis sylvatica,10,0.004077641358333843,0.0039220999247383094,9.677458432537257e-4,5.201499194103705e-4,1
Leaf mass per area,Pedicularis verticillata,24,0.05332850725514687,0.05270959324852918,0.011384342991050947,0.017299554118618665,0
Leaf mass per area,Pediomelum esculentum,51,0.007128857020260979,0.007039358688969114,6.391459273948681e-4,0,0
Leaf mass per area,Pediomelum tenuiflorum,71,0.026822114504939057,0.008079122126338465,0.032348845483867524,0.033032232389320126,18
Leaf mass per area,Pellaea atropurpurea,58,0.010365368577466193,0.010407239819192891,3.0855788557911486e-4,0,0
Leaf mass per area,Pennisetum glaucum,17,0.0027747701226195107,0.0029469739846411424,7.655300113895447e-4,8.650529804075107e-4,2
Leaf mass per area,Penstemon albidus,10,0.010507858129081112,0.010515376693965853,0.0013928303818068729,0.0013366860686029741,2
Leaf mass per area,Penstemon barbatus,22,0.009151124781271424,0.008926643045589036,0.001948870336376599,0.002011334477953918,2
Leaf mass per area,Penstemon digitalis,70,0.032190368623192626,0.007472744859438282,0.03992108446331836,0.07117425661936862,1
Leaf mass per area,Penstemon linarioides,10,0.01566221266058792,0.015550314382393599,0.0046873580920323435,0.006858116745223882,0
Leaf mass per area,Penstemon pallidus,50,0.006841808713961568,0.006841808713961568,0,0,0
Leaf mass per area,Penstemon virgatus,21,0.010888101406387246,0.010565077210203947,0.0023151292880998846,0.0036510294667646166,1
Leaf mass per area,Pentanema britannicum,11,0.06999850380184845,0.0784313725490196,0.02307157218692564,0.010069148057739119,1
Leaf mass per area,Pentanema ensifolium,26,0.08562191669735168,0.08173504085081935,0.012808347869747059,0.019976319295134687,2
Leaf mass per area,Pentanema hirtum,16,0.06000765892289518,0.06036109591714998,0.017830102600027313,0.019768977858517105,1
Leaf mass per area,Penthorum sedoides,14,0.003242283511053236,0.0032380264330030433,4.76920900752707e-4,7.614196202200144e-4,0
Leaf mass per area,Persicaria hydropiperoides,12,0.0035524160343092964,0.0032029004872930577,0.0010078122363410117,9.033439654320846e-4,2
Leaf mass per area,Persicaria lapathifolia,10,0.003259606092724552,0.0033157862179587537,3.2782303139149756e-4,3.8827553429261795e-4,1
Leaf mass per area,Persicaria maculosa,133,0.00305598647939086,0.002542613636334382,0.002416138252447103,0.0011022449503409735,16
Leaf mass per area,Persicaria pensylvanica,17,0.0035416048530002,0.0033882294265015107,0.0014679014740339494,0.0017882197020893911,0
Leaf mass per area,Persicaria posumbu,20,0.003094160047950725,0.0030798034536353575,4.8736356350520505e-4,3.8718697673784065e-4,1
Leaf mass per area,Persicaria sagittata,24,0.0027237063357240074,0.002661413678686218,9.17347211890417e-4,0.0014322305907236716,0
Leaf mass per area,Petasites frigidus,14,0.058430373838608995,0.056182161320336474,0.006183866639508109,0.006965716323066327,1
Leaf mass per area,Peucedanum officinale,17,0.15213931531089875,0.1631321370309951,0.08778058187447839,0.13763516005668475,0
Leaf mass per area,Peucedanum palustre,67,0.009495013050093072,0.0056919554736651395,0.013694970415680643,0.0016396519168858205,9
Leaf mass per area,Phagnalon saxatile,23,0.031211185863742025,0.017978723404303135,0.03821162875327569,0.004365117326942423,3
Leaf mass per area,Phalaris arundinacea,74,0.011706010454596232,0.005008013071165504,0.015916515913826333,0.002280816711158968,21
Leaf mass per area,Phegopteris connectilis,21,257.8376016820549,0.06318126015114353,283.68493075972754,499.9853329422118,0
Leaf mass per area,Phemeranthus calycinus,50,0.01292929745282313,0.01292929745282313,0,0,0
Leaf mass per area,Phillyrea angustifolia,68,0.13278623464162684,0.13847452114790243,0.07782946261369886,0.137993853775115,0
Leaf mass per area,Phillyrea latifolia,196,0.03548440678763835,0.013684890777689102,0.054444221237610176,0.011951081611969283,47
Leaf mass per area,Phleum alpinum,44,0.0351119350561647,0.03869691426766349,0.019478246548279916,0.023530601582238176,1
Leaf mass per area,Phleum phleoides,15,0.048622790308800734,0.056689342403628114,0.023523533186727796,0.017494168445185088,3
Leaf mass per area,Phleum pratense,491,0.03385257536055087,0.03769317753486619,0.02185626811479493,0.04323300522591239,0
Leaf mass per area,Phlomis purpurea,35,0.056861161663913036,0.05116019010343862,0.02649827648295466,0.026959996192360877,3
Leaf mass per area,Phlomoides tuberosa,31,0.07627430165974199,0.07158196134574087,0.03751538447303432,0.032474166546825535,5
Leaf mass per area,Phlox hoodii,13,0.00819472438297707,0.007172314864622557,0.0027256178792882026,0.0025691012977203985,2
Leaf mass per area,Phlox pilosa,53,0.005686261093370473,0.005774390136847359,4.4579392566473686e-4,0,0
Leaf mass per area,Phlox sibirica,11,0.26286242198672677,0.27966101693019246,0.07981958895206742,0.02439966386848086,2
Leaf mass per area,Phlox speciosa,12,0.00888567607595793,0.008444311356330766,0.002556331632648957,0.0026500825424708085,2
Leaf mass per area,Photinia melanocarpa,12,0.012171399489512114,0.012798395030495392,0.0017295061748095434,0.0027073041795920363,0
Leaf mass per area,Phragmites australis,54,1.360602812465887,0.012554806716124859,9.72492242183944,0.05827529150239542,3
Leaf mass per area,Phyllodoce caerulea,111,0.10650972033032892,0.11204190286676313,0.04906889416743393,0.054640639969181434,17
Leaf mass per area,Physalis virginiana,56,0.00538154058486634,0.005455159285929709,5.616916215596551e-4,0,0
Leaf mass per area,Physaria montana,10,0.01091589245609274,0.010881798506732323,0.0012819963989051976,0.00177168897572497,0
Leaf mass per area,Physostegia angustifolia,50,0.013081578614528307,0.013081578614528307,0,0,0
Leaf mass per area,Physostegia virginiana,22,0.013784701264910448,0.014694026818366523,0.004223080388402155,0.0051780935932784,2
Leaf mass per area,Phyteuma betonicifolium,15,0.04186942488514724,0.041911148365465216,0.009783911340943427,0.013967776692507525,0
Leaf mass per area,Phyteuma globulariifolium,10,2.1823348567776093,2.226481861508992,0.4903472696012571,0.6054104297471776,1
Leaf mass per area,Phyteuma hemisphaericum,40,0.8019308432109384,0.5299826070163353,0.7845128168057177,1.3967114136066876,1
Leaf mass per area,Phytolacca americana,42,0.002497102226313335,0.0019212376442867677,0.0030500853149878927,5.046480182051209e-4,6
Leaf mass per area,Picea abies,432,11.123494968950475,0.024691358024691357,49.66756297820198,0.028208103748420473,83
Leaf mass per area,Picea engelmannii,17,0.07742838067897446,0.030581039755351678,0.10921761221592965,0.009140477845930903,4
Leaf mass per area,Picea glauca,175,2.4793300594120025,0.04919826599942024,11.177801973319351,0.09281020153591303,13
Leaf mass per area,Picea mariana,672,0.07979602032901353,0.029060701850708217,0.08542091580307207,0.13423257432782643,52
Leaf mass per area,Picea sitchensis,380,0.029632622990446493,0.018770405306514998,0.046674559223856306,0.008777883242329157,35
Leaf mass per area,Picris hieracioides,322,0.02060667744674111,0.0195623610529923,0.018103456060652525,0.03241926188672173,0
Leaf mass per area,Pilosella aurantiaca,28,0.003853145353160731,0.003930839513168239,9.357335511024416e-4,0.0012823566421660791,1
Leaf mass per area,Pilosella caespitosa,15,0.006779245175216116,0.0032388663967611335,0.009829711486359655,4.6555357658587806e-4,3
Leaf mass per area,Pilosella lactucella,17,1.0974332057084897,0.053757660466616494,1.3952734079409357,2.258432858672806,1
Leaf mass per area,Pilosella officinarum,242,0.10770704286499404,0.05143613977575473,0.465198000034196,0.06162944169762229,7
Leaf mass per area,Pilosella piloselloides,12,0.042642823736079034,0.049733321597439734,0.01843889942192923,0.00419950897823175,3
Leaf mass per area,Pilosella portae,20,0.0027415860218729803,0.002682134583433451,2.976441116098827e-4,4.279967290781025e-4,0
Leaf mass per area,Pimpinella major,174,0.6312590945746988,0.049123998982920136,2.58961264116846,0.12725213441862393,37
Leaf mass per area,Pimpinella saxifraga,99,0.025026134018213735,0.006174924923163311,0.030527472137688243,0.04595425262682614,8
Leaf mass per area,Pinguicula vulgaris,23,0.016116727097637697,0.022059764070161476,0.01353679247979007,0.023239614599814093,0
Leaf mass per area,Pinus aristata,24,0.02352116863611117,0.02406024255928982,0.0031285912241692396,0.004213940736968992,1
Leaf mass per area,Pinus banksiana,306,0.08206327000299543,0.02677962568964939,0.0979395602836104,0.12010619313841034,39
Leaf mass per area,Pinus brutia,74,0.01808824213000248,0.01814599614745889,0.0021300951581414516,0.0024293783227330307,9
Leaf mass per area,Pinus canariensis,40,0.015472189160462483,0.013243076923076922,0.005975923048146611,0.012181120598082634,0
Leaf mass per area,Pinus cembroides,40,0.014558808983782538,0.01456926406926013,0.0041626576505938775,0.0035842647058703554,12
Leaf mass per area,Pinus contorta,56,0.046293292988893724,0.03137946949976277,0.03805565547896768,0.04248373522800839,5
Leaf mass per area,Pinus edulis,29,0.06462392764284282,0.024295432458697766,0.11896394260368236,0.01193427796321625,3
Leaf mass per area,Pinus flexilis,46,0.038882929460649175,0.015024287352515403,0.08761404984219061,0.004715533980586325,6
Leaf mass per area,Pinus halepensis,246,0.04397728943866973,0.02205499999995596,0.06007465058911513,0.007572499999784134,51
Leaf mass per area,Pinus heldreichii,12,0.03323100662913141,0.03372921074784429,0.0016755228958203997,0.002028786222287346,2
Leaf mass per area,Pinus monticola,10,0.07394809580837533,0.02,0.08689232235666193,0.1347305389221557,0
Leaf mass per area,Pinus nigra,120,0.025612125946194206,0.022795000000043024,0.027810607465423354,0.004085000000237621,15
Leaf mass per area,Pinus nigra subsp. salzmannii,30,0.19762248489135484,0.19189534783993528,0.05344931938082393,0.05606879832423295,3
Leaf mass per area,Pinus palustris,28,0.032363634605160306,0.0035985839333300923,0.07879983446604852,0.0013420381398204168,6
Leaf mass per area,Pinus pinaster,135,7.267373200523295,0.5212717043750066,32.32758011361151,0.5539485967650787,6
Leaf mass per area,Pinus pinea,28,0.06853967442060743,0.02564102564102564,0.10342297725745575,0.006822500000096699,5
Leaf mass per area,Pinus ponderosa,155,0.057517134009746756,0.030324165327349367,0.06106243430939232,0.06506875407397743,30
Leaf mass per area,Pinus resinosa,22,0.10771652732237517,0.02040816326530612,0.16573556146962504,0.14468190760175037,5
Leaf mass per area,Pinus strobiformis,69,0.013529033477971132,0.011189189189189189,0.005475322253616835,0.007403465147990701,6
Leaf mass per area,Pinus strobus,60,16.898690439785554,0.011884782608692426,39.51246989973205,0.12796619676290213,13
Leaf mass per area,Pinus sylvestris,821,0.041900095632558546,0.022088010907510204,0.06620928632745782,0.011356210641826223,179
Leaf mass per area,Pinus taeda,276,0.09319257572662375,0.020401510237802147,0.11498099710923963,0.2440933468940278,0
Leaf mass per area,Pinus uncinata,59,0.031137062146877708,0.025679999999899335,0.03160506828678718,0.006490000000271112,4
Leaf mass per area,Pinus virginiana,40,0.022567340781188362,0.024145395350679277,0.004173844879217894,0.006333331878981385,0
Leaf mass per area,Pistacia lentiscus,296,0.09417717576169209,0.047098355852182014,0.13958587021939076,0.10593489682568993,48
Leaf mass per area,Pistacia terebinthus,64,0.04672038533154097,0.04979537558840186,0.034218101009816655,0.05627583446461741,1
Leaf mass per area,Pityopsis graminifolia,10,0.07498217521777398,0.07205764611112422,0.0062816194632745286,0.00437155415780166,2
Leaf mass per area,Plantago afra,11,0.08091969568660394,0.07189072609633357,0.022151435948584597,0.018098515318546074,1
Leaf mass per area,Plantago alpina,20,0.028944105303238227,0.016240358809123466,0.0377340901194759,0.0350151408052911,1
Leaf mass per area,Plantago argentea,10,0.07528086091183064,0.07028977029724998,0.027940079478545373,0.04752473243359967,0
Leaf mass per area,Plantago argyrea,20,0.008507022123844543,0.00820701765766715,0.001907774849126911,0.0022181336006808217,1
Leaf mass per area,Plantago atrata,37,1.9925327255479646,0.06575918984678109,11.73231422360429,0.01618458208770779,4
Leaf mass per area,Plantago coronopus,17,0.05425539807180828,0.05447513210219535,0.033131423953387,0.02589557032368303,4
Leaf mass per area,Plantago lagopus,346,0.04217572849753926,0.04067694544817394,0.01793591849237654,0.02322092596027714,31
Leaf mass per area,Plantago lanceolata,471,0.12310511336997729,0.04670799483465626,0.3540219259763578,0.058157429860393545,29
Leaf mass per area,Plantago macrorhiza,58,0.15490037420622463,0.15726148294760678,0.028254257565233497,0.034970791712721216,2
Leaf mass per area,Plantago major,35,0.0273262263284571,0.007462235334703621,0.028076105616193062,0.05336533740013388,0
Leaf mass per area,Plantago maritima,32,0.039288591246540355,0.011471083575744497,0.044218819953240895,0.08135128371132419,0
Leaf mass per area,Plantago media,227,0.7003300325841526,0.056452523427797226,5.8559890134472905,0.026502164139944315,37
Leaf mass per area,Plantago patagonica,15,0.008200938698055216,0.008528863935707377,0.002322047399385843,0.0015022262508193017,2
Leaf mass per area,Plantago schwarzenbergiana,10,0.0647623971389477,0.06956825577501215,0.009850810104085091,0.012697917735028735,1
Leaf mass per area,Plantago virginica,51,0.00563262842017138,0.005623302966593836,6.659705928772437e-5,0,0
Leaf mass per area,Platanus occidentalis,10,0.010146784102249019,0.006923275861980353,0.006189118763096801,0.009986883894528993,0
Leaf mass per area,Poa alpigena,15,0.055347984894625016,0.05373455131649651,0.003982076857366705,0.006076752219618731,0
Leaf mass per area,Poa alpina,632,0.05194094108598364,0.04999788722708639,0.04151155826541734,0.07785250155402913,0
Leaf mass per area,Poa annua,16,0.01832697353017674,0.003697937711537716,0.0247246949028057,0.028936704728062285,2
Leaf mass per area,Poa bulbosa,36,0.032939470010995724,0.03936770036246476,0.027945821019274685,0.04708230350062796,0
Leaf mass per area,Poa compressa,35,0.008463659068097465,0.004477329974829974,0.013468606661348043,0.003687982276024746,7
Leaf mass per area,Poa cusickii,15,0.05307041191082519,0.059084194977843424,0.0414893379494179,0.06501855287061352,0
Leaf mass per area,Poa fendleriana,20,0.016036484009429114,0.013844855844178067,0.009829815548301755,0.004190745268537797,2
Leaf mass per area,Poa laxa,11,0.05674752125800473,0.05915886846491532,0.020567141975939285,0.014360518433314068,2
Leaf mass per area,Poa leptocoma,30,175.6761813082361,181.06011981172438,52.698778132658575,99.21425533285377,0
Leaf mass per area,Poa nemoralis,123,0.020303702840505176,0.006915866483878397,0.021058561876440028,0.02817144207202297,20
Leaf mass per area,Poa pratensis,1073,0.044666870080665395,0.038789759503491075,0.07542294832219656,0.060519289046523886,21
Leaf mass per area,Poa sp,34,69.14141684756828,92.39035087719317,63.061074966788375,107.60110572726124,0
Leaf mass per area,Poa trivialis,285,0.045230687620535746,0.03580379520229144,0.04832585083692379,0.02118527179249686,45
Leaf mass per area,Podophyllum peltatum,15,0.024079226876651608,0.030959752321981428,0.02558247013802884,0.029074016076834745,1
Leaf mass per area,Podospermum canum,11,0.07394544884274581,0.06459948320413436,0.019461282870183512,0.019976029273530045,2
Leaf mass per area,Podospermum laciniatum,11,0.012498476685580403,0.007705408515535098,0.016262090982578577,0.0012313483350664452,2
Leaf mass per area,Podospermum laciniatum subsp. decumbens,11,0.013591014530416204,0.007705408515589009,0.01987697459458615,0.0012313483348322073,2
Leaf mass per area,Polemonium acutiflorum,15,0.036757636288029256,0.037259212340251126,0.005906747639764108,0.005991201060107962,3
Leaf mass per area,Polemonium foliosissimum,27,0.022304733034995496,0.0058705803869559476,0.024443738256343318,0.04413616686370407,0
Leaf mass per area,Polycarpon tetraphyllum,10,0.010268944498377272,0.010006253908692933,0.002669655833914302,0.002250499863397799,2
Leaf mass per area,Polygala amarella,11,0.03850992933539616,0.050159255636646354,0.023284589938053952,0.0357062752877738,0
Leaf mass per area,Polygala comosa,23,0.05342495937087897,0.04440103010389841,0.026341844967738767,0.03851494875349494,0
Leaf mass per area,Polygala major,12,0.06519245039174712,0.06243670639557529,0.008118804777528996,0.013652552969118645,0
Leaf mass per area,Polygala verticillata,51,0.005206508995344906,0.005154639175257732,3.704246077539466e-4,0,0
Leaf mass per area,Polygala vulgaris,27,0.6869329835847618,0.004729553174774717,0.9430517382727175,1.6888603335664225,1
Leaf mass per area,Polygonatum hirtum,10,0.023234452336869018,0.0217855929420563,0.0036234186682137562,0.005764394643999558,0
Leaf mass per area,Polygonatum multiflorum,80,0.013411504079528378,0.00938416937483169,0.011846173222801872,0.02079115013600337,0
Leaf mass per area,Polygonatum pubescens,10,560.6608432846823,557.2755417956656,56.068421422077996,89.49303405572755,0
Leaf mass per area,Polygonum arenarium,10,0.06093855648062338,0.05779410536862319,0.01057746635276521,0.01317005811976811,1
Leaf mass per area,Polygonum aviculare,267,0.027453875209834628,0.027710843373494002,0.00800018969815654,0.008696213389808208,26
Leaf mass per area,Polygonum douglasii,26,0.00882283551661979,0.007918701212758197,0.0027944479444183385,0.0012655343290184345,4
Leaf mass per area,Polygonum maritimum,22,0.09003896809668922,0.0918940596253135,0.017448079473518653,0.02426836164051778,1
Leaf mass per area,Polygonum posumbu,20,0.0030941600479547477,0.003079803453639616,4.8736356349861955e-4,3.871869767043557e-4,1
Leaf mass per area,Polypodium vulgare,83,0.040804714067654686,0.010568203287377512,0.03619944455271847,0.07120437955154706,0
Leaf mass per area,Polytaenia nuttallii,50,0.007884466111202613,0.007884466111202613,0,0,0
Leaf mass per area,Populus alba,15,0.03673399204063445,0.00920052702116623,0.042111751093595995,0.06724227561422146,0
Leaf mass per area,Populus angustifolia,19,0.04019252957840558,0.010420000000027718,0.03556670876546233,0.06766208271008615,0
Leaf mass per area,Populus balsamifera,61,14.70506730289458,0.005747126436781609,43.10864969361968,0.0027938916254057807,10
Leaf mass per area,Populus canadensis_x,28,27.56412765654032,0.081864789502021,34.5461564721405,67.84873285714288,0
Leaf mass per area,Populus deltoides,93,0.010765923263804083,0.008264462809917356,0.014843462894323605,0.00157563025210084,19
Leaf mass per area,Populus fremontii,69,0.014381041694709985,0.009492005666869032,0.02259880198899412,0.002504607694722676,6
Leaf mass per area,Populus grandidentata,44,34.544229642037216,0.0078000000060918,78.65089362704447,0.03460623084379856,11
Leaf mass per area,Populus nigra,19,0.014560890727238294,0.005813953488372093,0.02841587903985898,0.009594157822168338,2
Leaf mass per area,Populus sp,32,0.03394553949701147,0.011737234724030335,0.032346403235613844,0.05967596790943942,1
Leaf mass per area,Populus tremula,60,0.03973222904986615,0.021229032258078796,0.035781399929778836,0.06937201479669827,0
Leaf mass per area,Populus tremuloides,865,1.868540920859291,0.008360000000026752,12.807566738076154,0.06076174630636228,23
Leaf mass per area,Porophyllum gracile,22,568.3089374698677,102.39874733017244,647.7216248309301,1196.5887626205438,0
Leaf mass per area,Portulaca oleracea,33,0.011565839229230334,0.0070747462317763046,0.008902261253574701,0.015117783946590925,2
Leaf mass per area,Potamogeton coloratus,15,0.02101897236171889,0.020986358866736624,0.005529944312719211,0.0074754073603729015,0
Leaf mass per area,Potentilla anserina,26,0.0339563042475753,0.036927580470592816,0.024289622885886382,0.05025795371035242,0
Leaf mass per area,Potentilla argentea,23,0.0300464771301386,0.008668515950069348,0.026462749975962204,0.04694166303085346,1
Leaf mass per area,Potentilla aurea,67,1.9658333291946612,0.0535503909178537,5.713536235235587,1.3948974111860681,8
Leaf mass per area,Potentilla crantzii,81,0.15095605532636996,0.0677323218639935,0.30368821978908156,0.03226400910252082,15
Leaf mass per area,Potentilla crinita,20,0.00950743542571372,0.009613482915008499,0.0018436422593339412,0.0025235131118674196,0
Leaf mass per area,Potentilla diversifolia,35,0.08244523579473105,0.07398571025490937,0.04355998880528232,0.0263854539992327,9
Leaf mass per area,Potentilla erecta,105,1.2938211755665818,0.07342683016374184,2.0022886797479775,1.89477378382825,17
Leaf mass per area,Potentilla gracilis,57,38.92882788439631,0.06818181816632232,55.451492924273225,98.09858309223827,1
Leaf mass per area,Potentilla hippiana,20,0.009418033530159218,0.00929025805103013,0.001479556722998889,0.002442182547722122,0
Leaf mass per area,Potentilla incana,27,0.10249501601723385,0.1004016064257028,0.010398116846904717,0.011983867420636979,2
Leaf mass per area,Potentilla indica,50,0.01416955713340436,0.004154181044777603,0.019012300501544236,8.120447336183792e-4,16
Leaf mass per area,Potentilla micrantha,46,0.022938341203930554,0.0263220893385327,0.02084915460345167,0.02990827554917655,1
Leaf mass per area,Potentilla neumanniana,538,0.03775474212920283,0.041722250724397475,0.031781401098716265,0.06067089534488043,0
Leaf mass per area,Potentilla pensylvanica,10,0.011043706065519797,0.011228438768707988,0.0011143369213951944,0.0014673389073176519,1
Leaf mass per area,Potentilla pusilla,52,0.0696069984474707,0.06861769723085558,0.012202160970589133,0.015456799538307038,3
Leaf mass per area,Potentilla pyrenaica,10,0.0048807760888021036,0.004827579405371422,5.007026510936741e-4,6.496172038583572e-4,0
Leaf mass per area,Potentilla recta,51,0.045993593424672005,0.06346153845177514,0.03893590504093927,0.06920483934213185,0
Leaf mass per area,Potentilla reptans,25,0.026035408590208763,0.006666666666666667,0.026970577134466926,0.04756298433596702,0
Leaf mass per area,Potentilla simplex,85,0.0043465194204518305,0.004764199808535195,0.001036145742528481,8.431117065869041e-4,23
Leaf mass per area,Potentilla subviscosa,20,0.006909710137648857,0.006700530066850206,0.0010724398639511438,8.517986199258658e-4,3
Leaf mass per area,Prenanthes purpurea,81,0.0072537559591071485,0.0016139692372069824,0.006252790760505977,0.011809446235362384,0
Leaf mass per area,Primula acaulis,91,0.026610150012286546,0.03176620076238882,0.023704125862428652,0.03992358244198428,0
Leaf mass per area,Primula angustifolia,12,0.2926545331918846,0.3300619379662931,0.1274444950533738,0.05973626761961415,3
Leaf mass per area,Primula elatior,15,0.028572718325055164,0.03139717425431711,0.017093433030163755,0.025339177210936804,0
Leaf mass per area,Primula glutinosa,47,0.07338083441539521,0.07467682029845243,0.01606763758676826,0.011763664159407758,2
Leaf mass per area,Primula integrifolia,39,0.06266601619182639,0.06261446707261713,0.00962607188097091,0.009529873368148825,4
Leaf mass per area,Primula meadia,50,0.0061286898507326515,0.0061286898507326515,0,0,0
Leaf mass per area,Primula minima,13,2.1507817986674636,2.1920854989804544,0.5241906410897779,0.4419220830483428,3
Leaf mass per area,Primula veris,114,0.05311789596634099,0.04691060535374413,0.03054702058322554,0.030531334045318936,13
