calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
screening,6,candidate_004,1,2,1,16000,100,6672,0,0,TRUE,TRUE,315.47999999999956,1521252653,ok,NA
screening,6,candidate_005,1,2,1,16000,100,5475,0,0,TRUE,TRUE,241.52000000000044,1713238360,ok,NA
screening,6,candidate_006,1,2,1,16000,100,3426,0,0,TRUE,TRUE,162.1800000000003,1610865948,ok,NA
screening,6,candidate_007,1,2,1,16000,100,6308,0,0,TRUE,TRUE,302.7999999999993,1719220656,ok,NA
screening,6,candidate_008,1,2,1,16000,100,3926,0,0,TRUE,TRUE,196.39999999999964,2052675864,ok,NA
screening,6,candidate_001,1,3,1,16000,100,6416,0,0,TRUE,TRUE,251.28000000000065,1342058255,ok,NA
screening,6,candidate_002,1,3,1,16000,100,3989,0,0,TRUE,TRUE,165.95999999999913,35910250,ok,NA
screening,6,candidate_003,1,3,1,16000,100,5193,0,0,TRUE,TRUE,218.5599999999995,1350102261,ok,NA
screening,6,candidate_004,1,3,1,16000,100,3464,0,0,TRUE,TRUE,152.5599999999995,355915494,ok,NA
screening,6,candidate_005,1,3,1,16000,100,6620,0,0,TRUE,TRUE,290.2000000000007,386122903,ok,NA
screening,6,candidate_006,1,3,1,16000,100,5637,0,0,TRUE,TRUE,262.630000000001,201981318,ok,NA
screening,6,candidate_007,1,3,1,16000,100,3285,0,0,TRUE,TRUE,154.07999999999993,662514751,ok,NA
screening,6,candidate_008,1,3,1,16000,100,3627,0,0,TRUE,TRUE,178.61000000000058,1416569473,ok,NA
screening,7,candidate_001,1,1,1,32000,100,7990,0,0,TRUE,TRUE,312.1899999999987,870878574,ok,NA
screening,7,candidate_002,1,1,1,32000,100,7219,0,0,TRUE,TRUE,299.7000000000007,1256863007,ok,NA
screening,7,candidate_003,1,1,1,32000,100,15519,0,0,TRUE,TRUE,653.5099999999984,1507550643,ok,NA
screening,7,candidate_004,1,1,1,32000,100,13259,0,0,TRUE,TRUE,591.3100000000013,794659114,ok,NA
screening,7,candidate_005,1,1,1,32000,100,6764,0,0,TRUE,TRUE,298.28999999999724,1084459063,ok,NA
screening,7,candidate_006,1,1,1,32000,100,7394,0,0,TRUE,TRUE,344.08000000000175,447383268,ok,NA
screening,7,candidate_007,1,1,1,32000,100,10016,0,0,TRUE,TRUE,471.72000000000116,672286332,ok,NA
screening,7,candidate_008,1,1,1,32000,100,14502,0,0,TRUE,TRUE,717.880000000001,1473678031,ok,NA
screening,7,candidate_001,1,2,1,32000,100,17292,0,0,TRUE,TRUE,685.2000000000007,697951849,ok,NA
screening,7,candidate_002,1,2,1,32000,100,23691,0,0,TRUE,TRUE,1003,52822484,ok,NA
screening,7,candidate_003,1,2,1,32000,100,13126,0,0,TRUE,TRUE,561.5699999999997,1151115411,ok,NA
screening,7,candidate_004,1,2,1,32000,100,9872,0,0,TRUE,TRUE,446.3299999999981,1521252653,ok,NA
