calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_001,1,3,1,500,200,376,0,0.01,TRUE,TRUE,536.8699999999999,1342058255,ok,NA
confirmation,1,candidate_003,1,3,1,500,200,268,0,0,TRUE,TRUE,383.21000000000004,1350102261,ok,NA
confirmation,1,candidate_001,1,4,1,500,200,231,0,0.01,TRUE,TRUE,330.19000000000005,1265372349,ok,NA
confirmation,1,candidate_003,1,4,1,500,200,500,0,0.01,TRUE,FALSE,713.7800000000002,977713106,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,303,0,0.02,TRUE,TRUE,446.02999999999975,715907924,ok,NA
confirmation,1,candidate_003,1,5,1,500,200,344,0,0.01,TRUE,TRUE,513.3500000000004,416831282,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,294,0,0,TRUE,TRUE,429.1900000000005,1776830026,ok,NA
confirmation,1,candidate_003,2,1,1,500,200,394,0,0,TRUE,TRUE,570,1083145976,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,251,0,0.01,TRUE,TRUE,375.8099999999995,1931722072,ok,NA
confirmation,1,candidate_003,2,2,1,500,200,387,0,0.01,TRUE,TRUE,578.6700000000001,185524599,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,313,0,0.01,TRUE,TRUE,458.15999999999985,1279130091,ok,NA
confirmation,1,candidate_003,2,3,1,500,200,355,0,0,TRUE,TRUE,523.8200000000006,1092964207,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,343,0,0.01,TRUE,TRUE,502.3299999999999,21815022,ok,NA
confirmation,1,candidate_003,2,4,1,500,200,397,0,0.01,TRUE,TRUE,576.75,731538335,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,428,0,0,TRUE,TRUE,622.2200000000012,1073201787,ok,NA
confirmation,1,candidate_003,2,5,1,500,200,281,0,0.02,TRUE,TRUE,410.2999999999993,1297850274,ok,NA
