candidate_id,review_stage,taxon_name,trait_domain_name,n_records,n_trait_names,n_datasets,n_domain_outliers,n_taxon_outliers,n_invalid_values,source_references,candidate_reasons,n_source_rules,n_proposed_source_rules,n_approved_source_rules,proposed_source_rule_ids,approved_source_rule_ids,investigation_outcome
e3487a5b4ccb4821c0555e1cedd1c31102b62bddc20115d9a59fe8cc768518f0,classified,Festuca ovina,Leaf mass per area,335,2,75,2,67,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
0376c4ead821236cc7fecaea0da46245c0c2180c053d52d1a549aaed5c179993,classified,Festuca rubra,Leaf mass per area,342,2,50,62,44,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
1fa1bf6784a7bb173b4ff9253e16e8b0738461e793287a3d230d25737c53de85,classified,Festuca rupicola,Leaf mass per area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
55bbaeca878b7fda487e97db3479e0d251ebedeeefe76798f6f372101fece422,classified,Festuca sciurea,Leaf mass per area,11,1,2,4,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
72064f1d400cf25890ecc48f4df1086dafd577d8c2dabec713ae6e137b5b1f4e,classified,Festuca subverticillata,Leaf mass per area,25,2,4,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
767b9c55e7b85335c3e1b081d429a0f587cef75c296d25fcf7ed9890465ad591,classified,Festuca thurberi,Leaf mass per area,70,2,4,60,13,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
255eb8df297a1235fdbca78f198d5565395d0f4d44c33be2f569f56d45d20e78,classified,Festuca valesiaca,Leaf mass per area,50,2,6,0,9,0,,taxon_outlier,0,0,0,,,approve_none_grouped
aff5ddb80f4ebff019037546c0de74b141dff91d0467e01ffb5f8e5ba5d44265,classified,Festuca vivipara,Leaf mass per area,18,1,3,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
8e30cd7b10d11cf3a71527da97a3faf954f3c58aeeac95a3b602393de69eed68,classified,Ficaria verna,Leaf mass per area,14,2,4,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
fe2a8f7e093295e83eb9a94ac3365462434c60d8a65b4baed460db64552363e9,classified,Filipendula ulmaria,Leaf mass per area,38,2,17,0,7,0,,taxon_outlier,0,0,0,,,approve_none_grouped
2e98405edf8267f65e2efdd3be53c8a288fc4dea0f4c96f2279d85bb55593f49,classified,Filipendula vulgaris,Leaf mass per area,77,2,15,0,19,0,,taxon_outlier,0,0,0,,,approve_none_grouped
c3c7602a6894be092ead04d90eb0e3cffa3cf0700cf42bd389362d5f395611a1,classified,Foeniculum vulgare,Leaf mass per area,14,3,5,2,4,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
c8bede2c2119478b1885310f8f5cf51223d672c25580faf046abb9a574ce7db2,classified,Fouquieria splendens,Leaf mass per area,82,2,4,11,13,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
2e6cb5a5c155c1a6f5310e029d2ff36e11ed84d1bc17324af01fd47a0bc35b1a,classified,Fragaria vesca,Leaf mass per area,217,2,22,7,7,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
08779629a1a93b4ad56ae902dda8750c71a18bd2e069836f25fe2b0679b72ecf,classified,Fragaria virginiana,Leaf mass per area,108,3,16,29,8,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
cb99a61a986f574995fc1c38ba343ef1c8e18ac2d04c43be6996e7bedc41a835,classified,Fragaria viridis,Leaf mass per area,21,2,10,1,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
7580b0463f7fa878d465a1b9965f4727067d962c335509ff08d7ce2a15b137cf,classified,Frangula alnus,Leaf mass per area,45,3,24,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
6aad6bcf644212b6c1cf51f29bec51f98beccd08c29ec4ba0ff3bdeecd9af2e4,classified,Frangula californica,Leaf mass per area,12,2,10,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e40cf6196e59059ee5c6603a7900ed0b4c6ffb4359c95a75685f3fe4ce3a6a04,classified,Frangula caroliniana,Leaf mass per area,384,3,3,0,10,0,,taxon_outlier,0,0,0,,,approve_none_grouped
812f6fb041964f86c4777da16dccf8be58058490fd1888da5447eee8f680a67d,classified,Frasera speciosa,Leaf mass per area,34,2,6,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
9891bfc570865f581c879ab49668022a35c58f4e2f3273e4d8f39803c68c620e,classified,Fraxinus americana,Leaf mass per area,563,3,53,8,26,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
e4b76b46ddf0b29fabc3a8ceffc3d049e7f3f427d04de19236a890ea0f2a91eb,classified,Fraxinus angustifolia,Leaf mass per area,41,3,31,0,10,0,,taxon_outlier,0,0,0,,,approve_none_grouped
770e78f2e478adfa59ec9e1d10727e3b9b76a2f5d1b617ac325e9a0b5d05d0d8,classified,Fraxinus excelsior,Leaf mass per area,160,3,26,0,26,0,,taxon_outlier,0,0,0,,,approve_none_grouped
6c506c23005cfb62de5d36e32a9ad833a0cc1d4e50cb2aadd1c0d1d20c00da41,classified,Fraxinus ornus,Leaf mass per area,137,2,11,8,8,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
594375be914099de69c67514293834433cb4831ba5533d71801b7ee1615dbe76,classified,Fraxinus pennsylvanica,Leaf mass per area,70,2,14,0,13,0,,taxon_outlier,0,0,0,,,approve_none_grouped
fc33be8da9ddbad7738b352b76ced83c83f1620cfa506deb66875c40448586dd,classified,Fritillaria meleagris,Leaf mass per area,11,1,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f8b8342441329ee7c4988acaa357ed9b65556091ab6bb6e1d84e3ddc0213d715,classified,Fumana,Leaf mass per area,20,1,2,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
340606fdb41ead6ed0b60012afc0a587507570c00128f0b16ffa718494d2fc6b,classified,Fumana ericoides,Leaf mass per area,107,2,17,4,15,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
f09c0edbdeb9acbbd60b9b184c4a77327b680a5882c2189b7081a6dd04473ff2,classified,Fumana laevipes,Leaf mass per area,42,1,6,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
ae21819748ffddfb7afa08561a1ede47013ddf6bfa5d3b939540fbbf0c57d144,classified,Fumaria officinalis,Leaf mass per area,269,2,3,0,18,0,,taxon_outlier,0,0,0,,,approve_none_grouped
016878df8086e38a64a9b593734fcf14c154f7be08432a8a5b705e8661fe5b23,classified,Galactites tomentosa,Leaf mass per area,12,1,3,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
b6524e351ed039a353c6249a8540de164d4992f923927cda4f4f8663377e3fb0,classified,Galanthus nivalis,Leaf mass per area,25,1,5,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
44e8d15aff7bab912b0c2decd80ec2d172059bb88288bab6d71e4a5ca31db13b,classified,Galeopsis tetrahit,Leaf mass per area,42,2,11,12,9,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
c9487966de28558192fdae64bc77d8418cba57b37bf3cad4df94e1ba46523631,classified,Galinsoga parviflora,Leaf mass per area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
d0c1036e0b0e666bf8848a9514a6e6fe488fc5990baa6a20f08588c336fa64d2,classified,Galium,Leaf mass per area,19,2,12,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
592973f1989f155e4d46d2a09cc520321fe3227ee5a52e6d99ebcac6f0022e76,classified,Galium boreale,Leaf mass per area,110,2,28,0,26,0,,taxon_outlier,0,0,0,,,approve_none_grouped
5cba0e75c7db2802bac52c5cbc14e6d5da1db1b491e440c18856ff59264ad9c7,classified,Galium mollugo,Leaf mass per area,517,2,88,68,84,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
0a74d3a8e91aecc7a5faa14207904a8fee291b12e1067557c326a6c1fe0ad60d,classified,Galium obtusum,Leaf mass per area,71,2,4,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
5bc42bd57af9fa530fdca37fb8af5c5fb8dddb76e7714e674a85232a0587cd1c,classified,Galium palustre,Leaf mass per area,13,2,4,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
4f4e0b5f1658c89317919033f2757d1ed5218d6d8bd20bee22d6e48cbb4c28c7,classified,Galium pumilum,Leaf mass per area,21,1,3,21,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b90371463138e1c255409926ff8418698d793376733ac02663041a0569f8838f,classified,Galium verum,Leaf mass per area,168,2,74,2,5,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b6617d68427e6b5e6fc7c7af27f23a842f4b9834ffb41d2bb5e61309a3712859,classified,Gaylussacia baccata,Leaf mass per area,10,2,10,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
129df9d3027b18adb7b1be680016f554cc49d404e033eceb88d3b35eb6299dd1,classified,Genista,Leaf mass per area,20,1,2,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
ed2ab9275ed8551bc46fc0ad60a24e49458c374f07086815e660d25f8b730aae,classified,Genista cinerea,Leaf mass per area,29,1,1,8,3,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
a57e62207d03f21fd72563656c478db440505d3f973ac1f498a01ace0da9da97,classified,Genista hirsuta,Leaf mass per area,10,2,9,4,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b735dea7f30eab416182f2f0245b1a75c944357869ead09ec261023644fca725,classified,Genista hispanica,Leaf mass per area,13,1,4,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a189100268a33af66fe030500bea3d832cabc62cb0fb591149d7fd33a8a99a98,classified,Genista hystrix,Leaf mass per area,11,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a8796ccfe50c0665ce10027bbc266b67c225c6480d83b8c488a66a7836e411ff,classified,Genista pilosa,Leaf mass per area,12,2,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
d2c9d59e5aa738f82ee6034aed9b4bc6cbe1b961374347accb5e844c4bf18d71,classified,Genista scorpius,Leaf mass per area,64,2,11,3,7,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
0c7d9a3a7a6ac1ccf451ae852cb561c2d30fb31ceb0864dac9ba283f415c2f88,classified,Gentiana alba,Leaf mass per area,20,1,1,0,5,0,,taxon_outlier,0,0,0,,,approve_none_grouped
dd035a796159b71b036ea219af79b41b4fa381b2c6a44b2d6cc4fe34508de9f4,classified,Gentiana algida,Leaf mass per area,17,1,3,15,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
862af03ebbe69d9b7ec7795b78e1c85aa78695beffc5c89834f307cdbb5c32e1,classified,Gentiana cruciata,Leaf mass per area,12,1,4,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
42228c9251b5fe6d2ccbc084e5893f51ee0ff1b6bb0b731873cd15cdc278598b,classified,Gentiana puberulenta,Leaf mass per area,17,2,2,0,5,0,,taxon_outlier,0,0,0,,,approve_none_grouped
de2c578fef91911935d43f1c1931479139e5b865a3b23c728c13c805965f7d3e,classified,Gentiana verna,Leaf mass per area,32,2,6,30,3,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
0e981dfb0b2d89035b33ff474a5b5d2be07a80cc8e52d5e6d8aea1a06e91849b,classified,Gentianella amarella,Leaf mass per area,16,1,3,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
37ba843683898acb34aec0ee54e5fb8819552f3ec0cc60b9b9a4d3bd4f5eb4dc,classified,Geranium dissectum,Leaf mass per area,272,2,8,1,29,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
d6fbd5cad45cefa7054c70ace9e8a900949a43bb0bcdf9b78f1127ec6ee7d2b0,classified,Geranium maculatum,Leaf mass per area,15,2,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e597bbbccc80a1b3b41f32efa63d619ce09e4e8bec9bfb7b5df54c7873e52d7d,classified,Geranium palustre,Leaf mass per area,16,1,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
71f2b77945355df6ccd38be905eb3774f1fc482fcebd8e57c574f6344fcf7a92,classified,Geranium pratense,Leaf mass per area,137,1,3,11,23,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
8c42a84ccb0f1e55d9f599e1efd191bfcf4378116d9e6d90f438e6dc3968eb40,classified,Geranium pusillum,Leaf mass per area,11,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
58ce485281dd6cdbf382f19cd274891622c3b33f28632d681784ab23aa599088,classified,Geranium richardsonii,Leaf mass per area,39,2,5,0,9,0,,taxon_outlier,0,0,0,,,approve_none_grouped
5cd85b22f177c85c52f98142065be5df1666eabacc842e0484141d5412013fe1,classified,Geranium sanguineum,Leaf mass per area,12,2,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
3dc4a7d5a6f5459d784d5883a7d7bcdd5b63a8646110107773b1b2a0d868bea3,classified,Geranium sylvaticum,Leaf mass per area,52,2,17,1,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
af8bef6c759a2d4a47e249cd36abc42a16617c9afb8e5426e0f9174a9dd2776c,classified,Geum canadense,Leaf mass per area,49,2,6,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
233e28da01a9398834e0039608130b60950ec6fcfa2e4ffe1a636c06ab571f2f,classified,Geum montanum,Leaf mass per area,32,2,10,19,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
485e495794d7c7492d3534c9830d77ef72ed1848664b7c0f1228af0a1368df32,classified,Geum rossii,Leaf mass per area,51,1,5,5,8,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
2ea9c1c8e3cc27f23232f15d4beac8bb245d2228cbbe80bddd6228900bcedf25,classified,Geum triflorum,Leaf mass per area,36,3,7,0,9,0,,taxon_outlier,0,0,0,,,approve_none_grouped
4b9ff43d9515c18636295dce516000411e10ebb52c6b15d572d51d12e0d2232b,classified,Geum urbanum,Leaf mass per area,16,1,5,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
02f7282231e46310a60170909e840dd65233f3c5247d011e071fcc4b4a4d64ce,classified,Geum waldsteinia,Leaf mass per area,15,2,2,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
40e2f7a0ae361c430a08f9321e97de91a73c13918211c0b3ea175c1023f8b65c,classified,Ginkgo biloba,Leaf mass per area,109,2,9,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
89f1189d8734f5011c84b1e86b72a041c08c74a8aa83e1edd0ec4b0d834a423c,classified,Glechoma hederacea,Leaf mass per area,162,2,11,2,6,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
c267fb062eb84b46dae235350a894e39bf72a085e6b37c9bd803cf3d5de6730f,classified,Glechoma hirsuta,Leaf mass per area,25,2,3,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
7ec3d9f5b78678a7a87dceaa321d45654fef4edde03a361e7f4669af89f1852d,classified,Globularia alypum,Leaf mass per area,31,2,13,6,8,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
6b7f5ee725d870d452d2ede85e4af80a1fc6f591ba30a6dd5c7781652b609fba,classified,Globularia nudicaulis,Leaf mass per area,10,2,3,1,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
c785645425e5bce8a53b6e219e1d0657bb84c5ff2ecfb3671bc9fd8d03e6e93f,classified,Globularia repens,Leaf mass per area,11,1,2,1,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
06a75c906572f111355ab1ada9901daa1ee9c07d2a4e81b4facccd08e1e2358b,classified,Glyceria striata,Leaf mass per area,11,1,2,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
d3bf65c274808d61958ffb7cf6124424901c1410a437d9f53848bf1ae6a75f35,classified,Glycyrrhiza echinata,Leaf mass per area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
30ef3bfd5313dd9eb8c663fc8302be30c6ee83307a8d9df138ba5b356cc105a4,classified,Grindelia squarrosa,Leaf mass per area,13,2,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
074cdc441638d7349281e6bc9391793a1f654070f2d30a6b1dbe30ea4fbe04ac,classified,Gutierrezia sarothrae,Leaf mass per area,48,3,11,13,10,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
d7644fb8b66af1237e634d09b13680c1b255ff2b7c524ba76c00f7128bd9dbd8,classified,Gymnadenia conopsea,Leaf mass per area,13,2,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f1dbde18c4e81dbc50696fb3cb0a876e310034c377d9490646d295a6e435aa06,classified,Gymnocarpium dryopteris,Leaf mass per area,41,3,15,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e86775a8e684cbf9aac807d53065665f2333ee5e37a9ab8796b8b6cae5a46676,classified,Gypsophila fastigiata,Leaf mass per area,13,2,4,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
bd52ffc47a5cc30d7725cc1520b627f540cfafcf8f1d53ff09a325f7645ddf87,classified,Gypsophila paniculata,Leaf mass per area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
9300a1fdb8cf09dada0cb15ca242f00f3ff93ad40bc0302e9a7a9e7db2e9c4bc,classified,Hakea psilorrhyncha,Leaf mass per area,18,1,3,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
096f846d7e365a6977e4957d1ac8a913c9fa21904a6242d1cefe090bc49ab872,classified,Halimione portulacoides,Leaf mass per area,36,1,18,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f3b363b3d552f29b5391f39104b7725f29904a1a38db77451aad4e1114d53d7c,classified,Harrimanella hypnoides,Leaf mass per area,13,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
166dec6406509cea0334ef19f674cfd2e093a637a48e9fce427bd9f254a83cf1,classified,Hedeoma hispida,Leaf mass per area,11,2,3,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
4b64fa8f6e51add82eda8cd9f792a7f41b33031d6e57b16377b6b336896acf58,classified,Hedera helix,Leaf mass per area,371,2,26,0,54,0,,taxon_outlier,0,0,0,,,approve_none_grouped
b60358acad684a5115317829c135ecf5547647db9d0979f387826b5dd88044b4,classified,Helianthemum cinereum,Leaf mass per area,102,1,12,1,8,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
05508a72c0ccfe3a5ce6b076a30ad16b11e8845e595583e8993a431c83017e40,classified,Helianthemum marifolium,Leaf mass per area,43,2,7,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
c1f635b83aa4ce3d0e604aa4e4cf2dae512507039f3126202e975c214f5123c3,classified,Helianthemum nummularium,Leaf mass per area,700,3,46,1,13,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
936e28def788be807ec679574f40d768b3165c93d5128a5f4151ffce9b4b2c54,classified,Helianthemum oelandicum,Leaf mass per area,13,2,10,1,4,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
001e6a22b48b9f43383a285a27d073b1b01caf4d08b50ac63f08b8b3f0440b5c,classified,Helianthemum syriacum,Leaf mass per area,24,2,6,3,6,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
af7e21957b3a3f869f14253892b6ea92e2b52c1690f38539890ca757e405779f,classified,Helianthus,Leaf mass per area,12,1,1,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
41061053f2d9d3c4fecb02e9d54487f2173476afe332e0998196f83ef20dd3e6,classified,Helianthus grosseserratus,Leaf mass per area,19,2,3,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
d1773d0bc36ada0a525a32044ac343b51a34bf5616832a48f2b2ee2e89582960,classified,Helianthus pauciflorus,Leaf mass per area,13,2,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
d3b1ca96448a2096a65d6a3eb393124bacd04f24cf484a3ae2a1f57472e770c8,classified,Helichrysum italicum,Leaf mass per area,75,1,8,0,15,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e22a71557f52739c3ea0be812890c2234c199f424731bb3ff9fcfd3c8d3c8c35,classified,Helictochloa bromoides,Leaf mass per area,36,3,14,1,8,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b55e09bbac788755a2496ae7fcfbbec3313fd2211c26b8366d4d2632d5eed7d0,classified,Helictochloa versicolor,Leaf mass per area,12,1,3,1,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
54ce888b38a4f5600f871a8f5ebba7851bd98de61aed46174d98f3c7e7b49fd1,classified,Heliomeris multiflora,Leaf mass per area,40,2,4,10,10,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
ae816e59f42c32e550c951f16e1556f6f3e4b6e57f21a0938c18ef851ad09335,classified,Hepatica nobilis,Leaf mass per area,390,2,31,0,14,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a9fdecf5874fb6c3bc6e21d40ec84a4cd1ccac0ce484232196d7dce797390ead,classified,Heracleum sphondylium,Leaf mass per area,196,3,17,8,41,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b785548b5ba706c92e9033cddd78b40cb7e412a13da2ad4d763942c96bec45a5,classified,Hesperostipa comata,Leaf mass per area,28,2,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
80a1ca5fe9e8385517cf0af0e9b893840f54443158002b0b4098820fa4f29d9d,classified,Hesperostipa spartea,Leaf mass per area,52,3,12,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a6b283022191bede14ec0de4167f32d6b726b272962ac448153f8f73f4bcad51,classified,Heteromeles arbutifolia,Leaf mass per area,15,2,11,3,3,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
111f720b3e54c27603c3231121542af40bfaa98bd0151c07b3a8c269023e77e6,classified,Heterotheca villosa,Leaf mass per area,39,3,5,0,9,0,,taxon_outlier,0,0,0,,,approve_none_grouped
1e24831d284cfacdea25cedf574a3ba82f5e041c4ffb2213db5e1d1240aec40b,classified,Hibiscus syriacus,Leaf mass per area,40,1,2,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
dcbda24bcf3fb90847055b5bfceebc9db35ccdad2bbea0b5cc9c45b35684036c,classified,Hieracium,Leaf mass per area,25,2,4,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
c922d818b8304a81abaedee16aac7c205d0ee28b3af85d4a71b74fcb083c1b7a,classified,Hieracium alpinum,Leaf mass per area,46,1,9,20,9,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
3d36612aedea883a23adc114292782cf1e7ef370369382e0a47b8f2a06d30b4e,classified,Hieracium fendleri,Leaf mass per area,21,1,1,0,5,0,,taxon_outlier,0,0,0,,,approve_none_grouped
ebe5518ea0810fcb514a3519d3b8d22f04cb96b0f94d72de1c84b24d0cba5a2a,classified,Hieracium graciliusculum,Leaf mass per area,13,1,2,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e3422ea89d5e71988cf41f1f8721f1ee1bf6efa8dda859b707598c24a1d4ce3d,classified,Hieracium murorum,Leaf mass per area,31,2,5,7,9,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
6074396e2f15ae90356c5d346c014d9cf231c64bb7fb25638763f07b2f59f670,classified,Hippocrepis comosa,Leaf mass per area,13,2,7,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
05a1e87e56c7e8b9761c685a057f43d92ffb9b3b526ea2fd2193ca20a8f90ad9,classified,Hippophae rhamnoides,Leaf mass per area,35,2,20,0,8,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a42ee811c0444e277168ff1b555d5952d65943afa10f2d6b8b4c5fa180581ada,classified,Holcus lanatus,Leaf mass per area,250,2,45,4,12,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b90a6611d02f32e99cc964a91315a6c7e7e204464577ca169480cf16edb4e53c,classified,Holosteum umbellatum,Leaf mass per area,10,1,1,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
1eb60c2d344c1da4773c2c7520131d2b33a89bead59906c8e623e37f85008490,classified,Homogyne alpina,Leaf mass per area,48,1,11,27,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
a1f4d0b35329cb65acf0e09561272ba40536cec51cc92d0660dc0d2d00f41475,classified,Hordeum murinum,Leaf mass per area,135,3,12,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
b6b8b0dec892f68eba869ed239b906e408e8e6d19b869de19eb8390293ffecc7,classified,Hormathophylla lapeyrousiana,Leaf mass per area,22,1,4,2,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
820f70acec5de9b36678dc532ca17caf44424a12b8d4d046312d98057ee80245,classified,Hornungia alpina,Leaf mass per area,11,1,2,10,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
011d34d3acd467d197391e0c870f23783876e3cb957c6d8613e402e0affd00e7,classified,Houstonia longifolia,Leaf mass per area,11,2,4,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
046c5f15dcf00c2ca91c6129a2dd6c5148209a8de140bc7b459c0ecfe24a4b20,classified,Houstonia wrightii,Leaf mass per area,21,1,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a73f0c0e87ce9feee2e9191ab3fd82e82d2b745a5eda617eadc65352838d824c,classified,Hydrocotyle bonariensis,Leaf mass per area,40,1,2,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
408719855356108f651b15fa763762525556110700144e35ba81350c59a72440,classified,Hydrophyllum capitatum,Leaf mass per area,27,2,3,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
41cd26f76095e76c231c1dcb04e3271d2e005e9907b8554a12f887f987c27aac,classified,Hylodesmum glutinosum,Leaf mass per area,29,2,4,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
1573c26313f8977fcd3094776a6849e051948a2d73cf1f0836de0db28fc36783,classified,Hylotelephium telephium,Leaf mass per area,89,2,8,1,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b019c9244a585fc7a08887b0b1fd61047b67a860160c258379c42a77a5e59e5a,classified,Hymenoxys hoopesii,Leaf mass per area,49,2,5,10,10,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
e7d9fd9e202c03d980d5343c75416c8bfb5c875db23386eedb65ea1bd3357b32,classified,Hymenoxys richardsonii,Leaf mass per area,22,1,3,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
6f8499ef18c35b13fda4166975893aa1e68f4804cdc9198e2a48b7f6433632a2,classified,Hyparrhenia hirta,Leaf mass per area,17,1,5,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
2bd5b5cdc84b3c31fad38c3fdcddab7bc3ecbcce67a8addb711ff110a762f935,classified,Hypericum perforatum,Leaf mass per area,137,2,27,5,7,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
378a050b42807db7ff5a2c090169198bd97d00cbd6ffb49d6733017d9802ffca,classified,Hypochaeris glabra,Leaf mass per area,62,3,9,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
